full_path,relative_path,filename,year,date,DOY,MODIS_composite_index,tile_or_polygon_id,start_year,end_year,first_date,last_date,band_count,dtype,nodata,width,height,CRS,transform,pixel_size_x,pixel_size_y,bounds,grid_offset_x,grid_offset_y,compression,file_size_bytes,minimum,maximum,mean,valid_fraction,date_count,date_sequence_sha256,readable,error
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y011_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y011_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y011_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y011,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,697,681,EPSG:3035,"[2806250.0,250.0,0.0,4999000.0,0.0,-250.0]",250.0,250.0,"[2806250.0,4828750.0,2980500.0,4999000.0]",0.0,0.0,DEFLATE,288642021,-0.2,0.997,0.2209369307493068,0.370357221611002,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y012_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y012_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y012_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y012,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,696,681,EPSG:3035,"[2830750.0,250.0,0.0,4852500.0,0.0,-250.0]",250.0,250.0,"[2830750.0,4682250.0,3004750.0,4852500.0]",0.0,0.0,DEFLATE,115085485,-0.2,0.976,0.16763487506475008,0.13747036887159533,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y019_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y019_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y019_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y019,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,688,681,EPSG:3035,"[2994750.0,250.0,0.0,3824000.0,0.0,-250.0]",250.0,250.0,"[2994750.0,3653750.0,3166750.0,3824000.0]",0.0,0.0,DEFLATE,12004445,-0.062,0.932,0.3054951697711805,0.008787483797909407,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y020_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y020_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y020_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y020,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,687,681,EPSG:3035,"[3017000.0,250.0,0.0,3676750.0,0.0,-250.0]",250.0,250.0,"[3017000.0,3506500.0,3188750.0,3676750.0]",0.0,0.0,DEFLATE,468941495,-0.16,1.0,0.44387689883013515,0.533334104347826,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y021_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y021_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y021_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y021,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,685,680,EPSG:3035,"[3039000.0,250.0,0.0,3529250.0,0.0,-250.0]",250.0,250.0,"[3039000.0,3359250.0,3210250.0,3529250.0]",0.0,0.0,DEFLATE,599327461,-0.137,1.0,0.5239773897537661,0.6823224347826087,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y022_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y022_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y022_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y022,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,684,681,EPSG:3035,"[3060750.0,250.0,0.0,3382000.0,0.0,-250.0]",250.0,250.0,"[3060750.0,3211750.0,3231750.0,3382000.0]",0.0,0.0,DEFLATE,69708657,-0.082,1.0,0.5034307229478101,0.07162224869565217,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y023_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y023_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y023_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y023,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,683,681,EPSG:3035,"[3082250.0,250.0,0.0,3234500.0,0.0,-250.0]",250.0,250.0,"[3082250.0,3064250.0,3253000.0,3234500.0]",0.0,0.0,DEFLATE,28525065,-0.095,0.991,0.46689053416743825,0.02644228695652174,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y024_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y024_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y024_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y024,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,681,680,EPSG:3035,"[3103500.0,250.0,0.0,3086750.0,0.0,-250.0]",250.0,250.0,"[3103500.0,2916750.0,3273750.0,3086750.0]",0.0,0.0,DEFLATE,7573849,-0.077,0.996,0.34993020132986247,0.003984358956521739,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y025_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y025_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y025_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y025,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,681,680,EPSG:3035,"[3124250.0,250.0,0.0,2939250.0,0.0,-250.0]",250.0,250.0,"[3124250.0,2769250.0,3294500.0,2939250.0]",0.0,0.0,DEFLATE,93737051,-0.1,0.984,0.436488825808226,0.09403189565217392,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y028_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y028_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y028_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y028,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,677,680,EPSG:3035,"[3185250.0,250.0,0.0,2495750.0,0.0,-250.0]",250.0,250.0,"[3185250.0,2325750.0,3354500.0,2495750.0]",0.0,0.0,DEFLATE,65508313,-0.109,0.995,0.43043527509150564,0.06929757391304348,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y029_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y029_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y029_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y029,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,675,680,EPSG:3035,"[3205250.0,250.0,0.0,2347750.0,0.0,-250.0]",250.0,250.0,"[3205250.0,2177750.0,3374000.0,2347750.0]",0.0,0.0,DEFLATE,599585775,-0.185,0.999,0.33186370666152665,0.7173313043478261,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y030_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y030_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y030_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y030,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,674,679,EPSG:3035,"[3224750.0,250.0,0.0,2199500.0,0.0,-250.0]",250.0,250.0,"[3224750.0,2029750.0,3393250.0,2199500.0]",0.0,0.0,DEFLATE,615653733,-0.111,0.948,0.2228720748952945,0.7720645217391304,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y031_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y031_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y031_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y031,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,673,680,EPSG:3035,"[3244000.0,250.0,0.0,2051500.0,0.0,-250.0]",250.0,250.0,"[3244000.0,1881500.0,3412250.0,2051500.0]",0.0,0.0,DEFLATE,607393273,-0.095,0.926,0.22031231067650356,0.778056347826087,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y032_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y032_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y032_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y032,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,672,680,EPSG:3035,"[3262750.0,250.0,0.0,1903250.0,0.0,-250.0]",250.0,250.0,"[3262750.0,1733250.0,3430750.0,1903250.0]",0.0,0.0,DEFLATE,568615273,-0.117,0.973,0.20932495120441233,0.7581761739130435,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X024-Y033_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y033_2001_2025.tif,EVI_Series_ID_EU_150-X024-Y033_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X024-Y033,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,671,680,EPSG:3035,"[3281500.0,250.0,0.0,1755000.0,0.0,-250.0]",250.0,250.0,"[3281500.0,1585000.0,3449250.0,1755000.0]",0.0,0.0,DEFLATE,156216947,-0.138,0.881,0.2051194361837771,0.18632034782608695,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y010_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y010_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y010_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y010,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,698,681,EPSG:3035,"[2931000.0,250.0,0.0,5169000.0,0.0,-250.0]",250.0,250.0,"[2931000.0,4998750.0,3105500.0,5169000.0]",0.0,0.0,DEFLATE,63988833,-0.2,0.995,0.28235771527011555,0.07463993634095635,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y011_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y011_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y011_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y011,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,698,681,EPSG:3035,"[2955750.0,250.0,0.0,5022500.0,0.0,-250.0]",250.0,250.0,"[2955750.0,4852250.0,3130250.0,5022500.0]",0.0,0.0,DEFLATE,209856103,-0.2,0.997,0.12419691981845987,0.2828737559393939,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y012_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y012_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y012_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y012,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,696,681,EPSG:3035,"[2980250.0,250.0,0.0,4875750.0,0.0,-250.0]",250.0,250.0,"[2980250.0,4705500.0,3154250.0,4875750.0]",0.0,0.0,DEFLATE,79663459,-0.2,0.988,0.11127974765062966,0.09629072399209486,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y017_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y017_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y017_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y017,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,690,680,EPSG:3035,"[3098750.0,250.0,0.0,4141000.0,0.0,-250.0]",250.0,250.0,"[3098750.0,3971000.0,3271250.0,4141000.0]",0.0,0.0,DEFLATE,3411827,-0.068,0.812,0.27133415528899685,0.0001604899025974026,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y018_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y018_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y018_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y018,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,689,680,EPSG:3035,"[3121500.0,250.0,0.0,3993750.0,0.0,-250.0]",250.0,250.0,"[3121500.0,3823750.0,3293750.0,3993750.0]",0.0,0.0,DEFLATE,9198851,-0.067,0.952,0.32048350193452235,0.00577707062937063,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y019_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y019_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y019_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y019,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,688,680,EPSG:3035,"[3144000.0,250.0,0.0,3846500.0,0.0,-250.0]",250.0,250.0,"[3144000.0,3676500.0,3316000.0,3846500.0]",0.0,0.0,DEFLATE,66329815,-0.096,1.0,0.3840782869335546,0.06606222086956522,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y020_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y020_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y020_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y020,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,686,681,EPSG:3035,"[3166500.0,250.0,0.0,3699250.0,0.0,-250.0]",250.0,250.0,"[3166500.0,3529000.0,3338000.0,3699250.0]",0.0,0.0,DEFLATE,496825069,-0.197,1.0,0.4924258657984659,0.5645977043478261,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y021_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y021_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y021_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y021,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,684,680,EPSG:3035,"[3188500.0,250.0,0.0,3551750.0,0.0,-250.0]",250.0,250.0,"[3188500.0,3381750.0,3359500.0,3551750.0]",0.0,0.0,DEFLATE,225851539,-0.177,1.0,0.48911698177515794,0.24614848695652175,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y022_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y022_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y022_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y022,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,684,680,EPSG:3035,"[3210000.0,250.0,0.0,3404250.0,0.0,-250.0]",250.0,250.0,"[3210000.0,3234250.0,3381000.0,3404250.0]",0.0,0.0,DEFLATE,147851085,-0.09,1.0,0.5097171980244739,0.15927420869565218,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y023_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y023_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y023_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y023,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,683,680,EPSG:3035,"[3231500.0,250.0,0.0,3256500.0,0.0,-250.0]",250.0,250.0,"[3231500.0,3086500.0,3402250.0,3256500.0]",0.0,0.0,DEFLATE,280171015,-0.099,1.0,0.5005396081241185,0.3081161913043478,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y024_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y024_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y024_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y024,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,681,679,EPSG:3035,"[3252750.0,250.0,0.0,3108750.0,0.0,-250.0]",250.0,250.0,"[3252750.0,2939000.0,3423000.0,3108750.0]",0.0,0.0,DEFLATE,6725083,-0.079,0.96,0.31676417598381607,0.0033283020869565214,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y025_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y025_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y025_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y025,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,680,679,EPSG:3035,"[3273500.0,250.0,0.0,2961000.0,0.0,-250.0]",250.0,250.0,"[3273500.0,2791250.0,3443500.0,2961000.0]",0.0,0.0,DEFLATE,502299375,-0.101,0.999,0.4376068180049335,0.5832179130434783,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y026_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y026_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y026_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y026,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,679,680,EPSG:3035,"[3294250.0,250.0,0.0,2813250.0,0.0,-250.0]",250.0,250.0,"[3294250.0,2643250.0,3464000.0,2813250.0]",0.0,0.0,DEFLATE,259649619,-0.099,0.998,0.42740469619851457,0.278408347826087,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y027_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y027_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y027_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y027,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,678,679,EPSG:3035,"[3314500.0,250.0,0.0,2665250.0,0.0,-250.0]",250.0,250.0,"[3314500.0,2495500.0,3484000.0,2665250.0]",0.0,0.0,DEFLATE,100109931,-0.108,0.983,0.3401571368984624,0.10077681739130434,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y028_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y028_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y028_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y028,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,677,679,EPSG:3035,"[3334500.0,250.0,0.0,2517250.0,0.0,-250.0]",250.0,250.0,"[3334500.0,2347500.0,3503750.0,2517250.0]",0.0,0.0,DEFLATE,306908039,-0.111,0.999,0.33991895623534746,0.358228347826087,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y029_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y029_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y029_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y029,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,676,680,EPSG:3035,"[3354250.0,250.0,0.0,2369250.0,0.0,-250.0]",250.0,250.0,"[3354250.0,2199250.0,3523250.0,2369250.0]",0.0,0.0,DEFLATE,573576193,-0.199,0.998,0.383973695615199,0.6922370434782609,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y030_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y030_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y030_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y030,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,674,679,EPSG:3035,"[3373750.0,250.0,0.0,2221000.0,0.0,-250.0]",250.0,250.0,"[3373750.0,2051250.0,3542250.0,2221000.0]",0.0,0.0,DEFLATE,621490123,-0.189,0.969,0.2458857896272053,0.7554175652173912,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y031_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y031_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y031_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y031,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,673,679,EPSG:3035,"[3393000.0,250.0,0.0,2072750.0,0.0,-250.0]",250.0,250.0,"[3393000.0,1903000.0,3561250.0,2072750.0]",0.0,0.0,DEFLATE,464241849,-0.129,0.903,0.24535145743846073,0.591979652173913,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X025-Y032_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y032_2001_2025.tif,EVI_Series_ID_EU_150-X025-Y032_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X025-Y032,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,671,679,EPSG:3035,"[3412000.0,250.0,0.0,1924500.0,0.0,-250.0]",250.0,250.0,"[3412000.0,1754750.0,3579750.0,1924500.0]",0.0,0.0,DEFLATE,109354145,-0.091,0.878,0.2528340321912986,0.11797300869565218,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
